river,year,month,water_level,runoff,temp_max_observed,temp_min_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean,temp_max_imputed,temp_min_imputed,precip_bias_factor,precip_imputed,ndvi,water_level_imputed_v2,wl_imputed_v2,water_level_m
Kaburantwa,2018,6,2.147333333333333,0.08,31.49333333333333,13.9957,1.1,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.82668343055559,13.9957,29.839,2.69746780838,0.4432039264983333,0.6698739777388889,14.200219152777777,101533.67166666666,False,True,2.207813552612297,False,0.62326353774169,2.147333333333333,False,771.826
Nyamagana,2018,6,0.918333333333333,,31.49333333333333,13.9957,1.1,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.82668343055559,13.9957,29.839,2.69746780838,0.4432039264983333,0.6698739777388889,14.200219152777777,101533.67166666666,False,True,2.186850324850525,False,0.5268757424126964,0.918333333333333,False,771.826
Mpanda,2018,6,1.349666666666667,2.37,21.186666666666667,9.92,25.5,RWEGURA,RWEGURA,grid_m3.00_29.50,18.84151333333336,11.391750000000002,26.639670000000024,23.99253839984,-0.5051589750252777,0.4922996516638888,12.441554708333342,101641.43551388888,False,False,0.6181210600568109,False,0.6114847536096875,1.349666666666667,False,771.826
Nyengwe,2018,7,0.9967741935483866,0.95,30.196666666666665,17.223333333333336,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.36869591397852,19.676420000000007,25.2131,31.15987786668,0.98337592045,0.5484653259536291,16.662846747311846,101584.62141801076,False,False,0.3658537084356579,False,0.5563986409474835,0.9967741935483866,False,771.682
Rusizi,2018,7,3.55,,29.4,17.835483870967742,21.6,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.13213122311828,14.68575000000004,30.22012000000001,18.28432082948,1.093155193399059,1.424532458513441,14.528490591397883,101580.23615591398,False,False,1.5043629271954442,False,0.4692033637398955,3.55,False,771.682
Jiji,2018,7,0.5019354838709679,,21.006451612903223,6.993333333333334,0.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.022039233871,12.935200000000007,25.40264000000002,25.01153959424,-1.0319537509324328,0.9187689019571236,12.13265469086025,101744.44985215052,False,False,0.7469623692808592,False,0.6365981593269789,0.5019354838709679,False,771.682
Mpanda,2018,7,1.4264516129032256,0.93,20.280645161290323,9.56774193548387,15.0,RWEGURA,RWEGURA,grid_m3.00_29.50,18.659973481182817,10.77950000000004,26.32363000000004,19.65904231376,-0.6893089447634408,0.638404896019086,11.23676081989248,101702.28184811828,False,False,0.6181210600568109,False,0.498351483931066,1.4264516129032256,False,771.682
Nyakagunda,2018,7,0.4083870967741937,,31.76451612903225,12.06400000000002,22.4,MPARAMBO,MPARAMBO,grid_m2.75_29.00,19.797398521505382,12.06400000000002,27.01895000000001,10.9157561611,-1.3911187368642477,1.0341240348276883,11.368749408602184,101664.29884408602,False,True,1.9960780806672505,False,0.4522605167870475,0.4083870967741937,False,771.682
Mulembwe,2018,7,0.8003225806451613,2.03,21.006451612903223,6.993333333333334,0.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.481759059139847,16.321619999999996,24.83566000000002,62.70933126482001,0.2101864968848871,0.8108836856787636,16.713381115591403,101652.27245295698,False,False,0.3376177859350189,False,0.347338845913031,0.8003225806451613,False,771.682
Nyamagana,2018,7,0.8112903225806455,,31.76451612903225,13.846640000000036,22.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.952703481182823,13.846640000000036,29.28866000000005,4.44316867036,0.503058115665457,0.9084664284575268,13.1346367607527,101605.19585349465,False,True,2.186850324850525,False,0.452306337176703,0.8112903225806455,False,771.682
Kaburantwa,2018,7,2.2458064516129035,0.06,31.76451612903225,13.846640000000036,22.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.952703481182823,13.846640000000036,29.28866000000005,4.44316867036,0.503058115665457,0.9084664284575268,13.1346367607527,101605.19585349465,False,True,2.207813552612297,False,0.5460901548320329,2.2458064516129035,False,771.682
Mutimbuzi,2018,7,1.474193548387097,2.2,29.4,17.835483870967742,21.6,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.13213122311828,14.68575000000004,30.22012000000001,18.28432082948,1.093155193399059,1.424532458513441,14.528490591397883,101580.23615591398,False,False,1.5476478434872514,False,0.491491920643175,1.474193548387097,False,771.682
Jiji,2018,8,0.4683870967741934,,21.654838709677428,8.886666666666667,97.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.41837248655918,13.756370000000004,26.75460000000004,50.689220412800005,-0.7352803749239246,0.6971616027481182,13.075478212365624,101574.19770833332,False,False,0.7469623692808592,False,0.5934407870253076,0.4683870967741934,False,771.6853333333333
Mpanda,2018,8,1.4987096774193545,0.5,21.15806451612903,10.670967741935485,83.99999999999999,RWEGURA,RWEGURA,grid_m3.00_29.50,19.012723615591423,12.326440000000048,26.58468000000005,226.65071465466,-0.4230389546921774,0.1887164376182258,13.020184865591432,101598.05151209678,False,False,0.6181210600568109,False,0.4410121564974379,1.4987096774193545,False,771.6853333333333
Mulembwe,2018,8,0.7583870967741935,1.62,21.654838709677428,8.886666666666667,97.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.79302864247313,16.750500000000045,26.60420000000005,115.44275245518,0.1376982454467742,0.2310446447760752,17.39835299731186,101470.63215053764,False,False,0.3376177859350189,False,0.3280917416294445,0.7583870967741935,False,771.6853333333333
Mutimbuzi,2018,8,1.1861290322580649,1.7,29.93225806451613,19.3,16.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.618223790322645,15.459100000000037,32.33620000000002,19.10305013932,0.9473249986125,0.8092720284944892,14.73113775537638,101435.44835349463,False,False,1.5476478434872514,False,0.4624254101763735,1.1861290322580649,False,771.6853333333333
Kaburantwa,2018,8,2.0690322580645155,0.05,32.061290322580646,14.767020000000002,88.6,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.48603604838712,14.767020000000002,30.94753000000003,12.87651066572,0.4757214413357526,0.4552458084475806,13.547303333333332,101469.20963709678,False,True,2.207813552612297,False,0.5211256750959675,2.0690322580645155,False,771.6853333333333
Nyengwe,2018,8,0.9541935483870968,0.47,30.570967741935487,18.406451612903226,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.73913926075272,21.000020000000006,26.26248000000004,45.85313806822,0.8552984230451075,-0.0726361015533602,17.24502774193553,101393.19804435484,False,False,0.3658537084356579,False,0.4766169459789855,0.9541935483870968,False,771.6853333333333
Nyamagana,2018,8,0.8332258064516127,,32.061290322580646,14.767020000000002,88.6,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.48603604838712,14.767020000000002,30.94753000000003,12.87651066572,0.4757214413357526,0.4552458084475806,13.547303333333332,101469.20963709678,False,True,2.186850324850525,False,0.4805540871515434,0.8332258064516127,False,771.6853333333333
Rusizi,2018,8,2.93,,29.93225806451613,19.3,16.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.618223790322645,15.459100000000037,32.33620000000002,19.10305013932,0.9473249986125,0.8092720284944892,14.73113775537638,101435.44835349463,False,False,1.5043629271954442,False,0.424749465124385,2.93,False,771.6853333333333
Nyakagunda,2018,8,0.399032258064516,,32.061290322580646,13.4298,88.6,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.66244213709677,13.4298,27.968530000000044,16.393184591479997,-1.0861997102287635,0.7358198264850537,11.93804307795699,101543.6567002688,False,True,1.9960780806672505,False,0.5298649244535435,0.399032258064516,False,771.6853333333333
Nyamagana,2018,9,0.7456666666666664,,33.18,16.826750000000004,20.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,24.25136430555557,16.826750000000004,33.47988000000004,6.8082808729,0.7891211623558334,0.5618008085416667,12.596953430555573,101196.32540972222,False,True,2.186850324850525,False,0.461919937677012,0.7456666666666664,False,771.651
Mutimbuzi,2018,9,1.0963333333333336,9.15,32.27,20.326666666666668,4.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.3369084861111,17.098600000000033,34.38223000000005,2.86102293008,1.5997521296463888,0.8843892407856904,13.121278402777818,101162.62957638888,False,False,1.5476478434872514,False,0.4409495234715085,1.0963333333333336,False,771.651
Mpanda,2018,9,1.4256666666666666,1.24,22.566666666666663,11.626666666666669,49.3,RWEGURA,RWEGURA,grid_m3.00_29.50,20.361276513888924,13.698050000000023,29.683250000000044,85.21986004696,-0.866853502943111,-0.16254543842625,13.162120430555548,101336.1563125,False,False,0.6181210600568109,False,0.407680700512342,1.4256666666666666,False,771.651
Rusizi,2018,9,2.54,,32.27,20.326666666666668,4.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.3369084861111,17.098600000000033,34.38223000000005,2.86102293008,1.5997521296463888,0.8843892407856904,13.121278402777818,101162.62957638888,False,False,1.5043629271954442,False,0.4195300361707905,2.54,False,771.651
Nyengwe,2018,9,0.9036666666666664,0.75,32.42333333333334,20.093333333333323,4.8,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.85688481944448,21.58070000000004,27.735299999999995,89.98394030684,1.0474422855918055,-0.1139994294541666,18.455384930555567,101123.27004166668,False,False,0.3658537084356579,False,0.435222349411607,0.9036666666666664,False,771.651
Kaburantwa,2018,9,1.842666666666667,0.04,33.18,16.826750000000004,20.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,24.25136430555557,16.826750000000004,33.47988000000004,6.8082808729,0.7891211623558334,0.5618008085416667,12.596953430555573,101196.32540972222,False,True,2.207813552612297,False,0.513352736095632,1.842666666666667,False,771.651
Mulembwe,2018,9,0.6236666666666666,6.54,23.37,9.9,23.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.998562097222248,18.63796000000002,27.31744000000004,192.82531763,0.2311499687488889,0.2687995068208333,18.510386750000063,101209.18739583332,False,False,0.3376177859350189,False,0.3089308263027515,0.6236666666666666,False,771.651
Jiji,2018,9,0.4060000000000002,,23.37,9.9,23.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,22.362421083333345,16.639460000000042,29.53182000000004,45.19653310876,-1.077648586922778,0.5961161283476389,13.47003055555558,101300.16482638888,False,False,0.7469623692808592,False,0.50926989818204,0.4060000000000002,False,771.651
Nyakagunda,2018,9,0.3556666666666667,,33.18,15.209860000000049,20.4,MPARAMBO,MPARAMBO,grid_m2.75_29.00,22.53845438888891,15.209860000000049,30.94160000000005,11.51323318192,-1.3095035132852777,0.9390265587776112,11.538631138888944,101281.9766388889,False,True,1.9960780806672505,False,0.4841685738118255,0.3556666666666667,False,771.651
Nyakagunda,2018,10,0.4193548387096774,,32.76129032258065,14.827480000000037,19.3,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.62208827956988,14.827480000000037,30.21350000000001,37.95433061962,-1.031857254669758,0.676574276871371,12.839555228494646,101347.7083938172,False,True,1.9960780806672505,False,0.41068864623026,0.4193548387096774,False,771.4666666666667
Kaburantwa,2018,10,2.1551612903225803,0.13,32.76129032258065,16.866540000000043,19.3,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.78361774193553,16.866540000000043,33.25842,20.05529412846,0.5308238821061828,0.4123038637620967,14.052757701612904,101266.80198252689,False,True,2.207813552612297,False,0.55082123158025,2.1551612903225803,False,771.4666666666667
Mulembwe,2018,10,0.7727586206896552,22.34,22.064516129032267,11.63225806451613,193.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.3685339247312,18.452260000000024,29.666600000000017,475.43620952522,0.0693521606162634,0.4184296936124059,18.4223630241936,101275.82499327956,False,False,0.3376177859350189,False,0.269590565405945,0.7727586206896552,False,771.4666666666667
Jiji,2018,10,0.4503225806451613,,22.064516129032267,11.63225806451613,193.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.96918002688176,15.921600000000012,28.68853000000001,199.04136635984,-0.7742377056353494,0.4219618569782258,15.58407873655915,101385.68622983871,False,False,0.7469623692808592,False,0.566704079707169,0.4503225806451613,False,771.4666666666667
Mutimbuzi,2018,10,1.2374193548387096,25.53,30.435483870967747,20.783870967741937,42.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.206038682795736,17.927099999999996,33.22115000000002,12.61186598668,1.1601921624772848,0.4062095378624193,14.10480982526883,101235.47823252688,False,False,1.5476478434872514,False,0.467540882958282,1.2374193548387096,False,771.4666666666667
Nyengwe,2018,10,0.9158064516129032,11.56,30.08333333333333,20.613333333333333,111.3,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.101422916666703,20.764760000000024,28.26034000000004,272.25065223878,0.6970088317360215,0.0349044578435483,18.74460509408607,101196.68135080644,False,False,0.3658537084356579,False,0.414157720177636,0.9158064516129032,False,771.4666666666667
Rusizi,2018,10,2.67,,30.435483870967747,20.783870967741937,42.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.206038682795736,17.927099999999996,33.22115000000002,12.61186598668,1.1601921624772848,0.4062095378624193,14.10480982526883,101235.47823252688,False,False,1.5043629271954442,False,0.470954233021051,2.67,False,771.4666666666667
Mpanda,2018,10,1.562258064516129,9.96,21.41935483870968,11.367741935483872,207.29999999999995,RWEGURA,RWEGURA,grid_m3.00_29.50,19.60903077956993,12.93786,27.93215000000004,358.12187213936,-0.6015804050692204,-0.293800702581586,14.449751465053794,101416.72117607528,False,False,0.6181210600568109,False,0.444437380530973,1.562258064516129,False,771.4666666666667
Nyamagana,2018,10,0.91258064516129,,32.76129032258065,16.866540000000043,19.3,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.78361774193553,16.866540000000043,33.25842,20.05529412846,0.5308238821061828,0.4123038637620967,14.052757701612904,101266.80198252689,False,True,2.186850324850525,False,0.457057000733211,0.91258064516129,False,771.4666666666667
Mutimbuzi,2018,11,1.8776666666666664,16.23,29.50666666666666,20.568965517241377,112.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.82412093055558,17.398860000000013,33.24468000000002,19.66047285246,1.0505027089011112,0.34029822870375,14.634821583333348,101187.12623611111,False,False,1.5476478434872514,False,0.4907662206697545,1.8776666666666664,False,771.4095
Nyakagunda,2018,11,0.4846666666666667,,31.72666666666668,14.86760000000004,54.5,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.64887183333332,14.86760000000004,29.86196000000001,25.29001230104,-1.0160351073073612,0.5767999650291666,13.197902166666664,101297.67033333331,False,True,1.9960780806672505,False,0.5659382434380209,0.4846666666666667,False,771.4095
Mpanda,2018,11,1.5563333333333331,7.36,21.313333333333336,11.64666666666667,175.10000000000002,RWEGURA,RWEGURA,grid_m3.00_29.50,19.150770138888905,13.25410000000005,26.87673000000001,284.38138947414,-0.5705679824658334,-0.3774101055720833,15.184943847222256,101384.5758888889,False,False,0.6181210600568109,False,0.4896635003259145,1.5563333333333331,False,771.4095
Kaburantwa,2018,11,2.181,0.29,31.72666666666668,16.17867000000001,54.5,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.54306888888891,16.17867000000001,31.735000000000017,31.118392915820003,0.3874628860150556,0.4090088961861111,14.863483694444485,101220.46825,False,True,2.207813552612297,False,0.620699965392185,2.181,False,771.4095
Mulembwe,2018,11,0.9796666666666668,14.05,21.910000000000004,11.586666666666666,173.10000000000005,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.813828805555545,18.51174000000003,25.9529,574.37944356062,-0.0501754599687499,0.6420953763484722,18.98957975000002,101252.5102638889,False,False,0.3376177859350189,False,0.307279154835976,0.9796666666666668,False,771.4095
Nyengwe,2018,11,1.0219999999999996,8.16,28.94482758620689,20.32222222222222,179.39999999999998,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.56080159722228,21.074100000000044,26.070580000000007,361.16456976544,0.4268929532711111,0.4649550754513889,19.51924834722223,101177.20644444444,False,False,0.3658537084356579,False,0.4850012487658099,1.0219999999999996,False,771.4095
Rusizi,2018,11,2.93,,29.50666666666666,20.568965517241377,112.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.82412093055558,17.398860000000013,33.24468000000002,19.66047285246,1.0505027089011112,0.34029822870375,14.634821583333348,101187.12623611111,False,False,1.5043629271954442,False,0.5173334071131019,2.93,False,771.4095
Jiji,2018,11,0.5296666666666667,,21.910000000000004,11.586666666666666,173.10000000000005,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.034041291666657,15.83420000000001,25.94995,224.70283504718,-0.4583758721126111,0.2284723283829166,16.802668416666677,101370.24429166666,False,False,0.7469623692808592,False,0.526312386450981,0.5296666666666667,False,771.4095
Nyamagana,2018,11,0.8563333333333334,,31.72666666666668,16.17867000000001,54.5,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.54306888888891,16.17867000000001,31.735000000000017,31.118392915820003,0.3874628860150556,0.4090088961861111,14.863483694444485,101220.46825,False,True,2.186850324850525,False,0.563937564984731,0.8563333333333334,False,771.4095
Mutimbuzi,2018,12,1.5187096774193547,18.49,28.27096774193548,20.37741935483871,100.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.92609169354841,17.042570000000012,32.25964000000005,93.0395126249,0.364027721022043,0.095047778282258,16.15291071236561,101316.0175672043,False,False,1.5476478434872514,False,0.6807363083196365,1.5187096774193547,False,771.574
Nyakagunda,2018,12,0.5293548387096776,,30.787096774193547,14.722300000000018,108.0,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.02418375000002,14.722300000000018,29.890600000000006,61.60259259878,-0.6394427509180646,0.2174409842628226,13.357828293010757,101413.87341397848,False,True,1.9960780806672505,False,0.6208144586543201,0.5293548387096776,False,771.574
Rusizi,2018,12,2.85,,28.27096774193548,20.37741935483871,100.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.92609169354841,17.042570000000012,32.25964000000005,93.0395126249,0.364027721022043,0.095047778282258,16.15291071236561,101316.0175672043,False,False,1.5043629271954442,False,0.5512294962107129,2.85,False,771.574
Jiji,2018,12,0.6548387096774195,,20.774193548387096,11.651612903225807,281.2,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.368828924731247,15.417380000000035,25.29647,375.0438691765,-0.1356664473297043,0.2832788853326478,16.603479153225805,101485.31595430108,False,False,0.7469623692808592,False,0.532085210756925,0.6548387096774195,False,771.574
Nyengwe,2018,12,1.0812903225806452,8.69,28.248387096774195,20.451612903225804,218.3,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.999268400537687,20.40762000000001,25.5231,437.29972877726,0.2685818615958333,0.4539161185700268,19.356991236559168,101293.69733870968,False,False,0.3658537084356579,False,0.425010635011451,1.0812903225806452,False,771.574
Mulembwe,2018,12,1.296451612903226,16.26,20.774193548387096,11.651612903225807,281.2,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.29459427419357,17.622460000000046,25.42147,664.39437787806,-0.046732317397043,0.5824732211301882,18.518664623655923,101367.74034946236,False,False,0.3376177859350189,False,0.376871251898956,1.296451612903226,False,771.574
Nyamagana,2018,12,0.9729032258064516,,30.787096774193547,15.70858000000004,108.0,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.64862477150541,15.70858000000004,31.27722,80.49011220428,0.2857438973168011,0.231607704647043,15.471327997311846,101342.97287634408,False,True,2.186850324850525,False,0.672596979531924,0.9729032258064516,False,771.574
Kaburantwa,2018,12,2.2396774193548388,6.14,30.787096774193547,15.70858000000004,108.0,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.64862477150541,15.70858000000004,31.27722,80.49011220428,0.2857438973168011,0.231607704647043,15.471327997311846,101342.97287634408,False,True,2.207813552612297,False,0.722737691331325,2.2396774193548388,False,771.574
Mpanda,2018,12,1.5903225806451613,18.34,20.60645161290322,11.048387096774196,217.7,RWEGURA,RWEGURA,grid_m3.00_29.50,18.628119731182835,13.54934000000003,26.525540000000035,400.7372859216,-0.2225857598487164,-0.3131409097809139,15.16420137096776,101497.4802688172,False,False,0.6181210600568109,False,0.6533011989491725,1.5903225806451613,False,771.574
Mulembwe,2019,1,1.2722580645161292,19.64,22.100000000000005,11.883870967741936,204.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.74401607526886,18.28872000000001,26.779530000000022,696.22373593514,-0.1633489056889381,0.8015057361330107,19.0378816935484,101352.49157258063,False,False,0.3376177859350189,False,0.396717342025129,1.2722580645161292,False,771.7906666666668
Nyamagana,2019,1,0.9345161290322578,,32.78262000000001,17.46926000000002,70.7,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.83858016129033,17.46926000000002,32.78262000000001,17.2805786304,0.4107635241783602,0.4006517680150537,14.69092341397851,101290.01677419356,True,True,2.186850324850525,False,0.6337928132206541,0.9345161290322578,False,771.7906666666668
Jiji,2019,1,0.7387096774193548,,22.100000000000005,11.883870967741936,204.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.970730806451627,15.670200000000024,26.08032000000003,307.53850992154,-0.1226049868950268,0.3804878515976949,17.01162713709681,101467.09188172044,False,False,0.7469623692808592,False,0.650918654575151,0.7387096774193548,False,771.7906666666668
Mpanda,2019,1,1.6041935483870966,4.83,21.88064516129032,11.396774193548383,260.50000000000006,RWEGURA,RWEGURA,grid_m3.00_29.50,19.428969704301096,13.660420000000045,27.72335000000004,266.58868780816,-0.1991575105954973,-0.2891518179680107,14.90972650537634,101453.62059811829,False,False,0.6181210600568109,False,0.6695852388490545,1.6041935483870966,False,771.7906666666668
Mutimbuzi,2019,1,1.506774193548387,8.46,29.80322580645161,20.677419354838708,91.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.01669005376345,18.13918000000001,32.63223000000005,30.04121755926,0.4247110410303091,0.4333206707266667,16.052732419354868,101269.19804435484,False,False,1.5476478434872514,False,0.6523283106791196,1.506774193548387,False,771.7906666666668
Kaburantwa,2019,1,2.313870967741936,2.27,32.78262000000001,17.46926000000002,70.7,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.83858016129033,17.46926000000002,32.78262000000001,17.2805786304,0.4107635241783602,0.4006517680150537,14.69092341397851,101290.01677419356,True,True,2.207813552612297,False,0.713225345635877,2.313870967741936,False,771.7906666666668
Rusizi,2019,1,2.72,,29.80322580645161,20.677419354838708,91.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.01669005376345,18.13918000000001,32.63223000000005,30.04121755926,0.4247110410303091,0.4333206707266667,16.052732419354868,101269.19804435484,False,False,1.5043629271954442,False,0.5807283975347055,2.72,False,771.7906666666668
Nyakagunda,2019,1,0.555483870967742,,30.92130000000003,14.797140000000011,70.7,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.86174688172048,14.797140000000011,30.92130000000003,25.02536786746,-0.5739369976017473,0.0380491230741935,12.576180000000022,101373.44905241935,True,True,1.9960780806672505,False,0.627980091222879,0.555483870967742,False,771.7906666666668
Nyengwe,2019,1,1.123225806451613,15.21,29.11935483870968,20.5,78.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.46411336021509,20.91967,26.44880000000001,439.98861350982,0.0295615641615591,0.6369405152344085,19.73320444892471,101275.06786290322,False,False,0.3658537084356579,False,0.608365459730968,1.123225806451613,False,771.7906666666668
Mutimbuzi,2019,2,1.5485714285714285,15.04,29.603703703703705,20.65357142857142,108.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.681035074404747,18.336150000000032,33.70287000000002,2.04849243616,0.5352171266498512,0.5132022572405803,15.538431309523844,101179.15965029762,False,False,1.5476478434872514,False,0.6365278725003984,1.5485714285714285,False,771.742
Rusizi,2019,2,2.72,,29.603703703703705,20.65357142857142,108.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.681035074404747,18.336150000000032,33.70287000000002,2.04849243616,0.5352171266498512,0.5132022572405803,15.538431309523844,101179.15965029762,False,False,1.5043629271954442,False,0.616833694760592,2.72,False,771.742
Kaburantwa,2019,2,2.3442857142857143,2.89,33.34152,17.28830000000005,45.5,MPARAMBO,MPARAMBO,grid_m3.00_29.25,24.74716229166671,17.28830000000005,33.34152,12.26234436314,0.2699379921549107,0.4568144937529762,14.31766995535719,101204.93347470238,True,True,2.207813552612297,False,0.666695673791328,2.3442857142857143,False,771.742
Nyengwe,2019,2,1.1146428571428573,16.67,29.300000000000004,20.21851851851852,142.8,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.103915818452435,20.722920000000045,26.499960000000044,321.22182821174,0.1235175580709821,0.5537063508501487,20.02499465773809,101191.36555803572,False,False,0.3658537084356579,False,0.6023683057870355,1.1146428571428573,False,771.742
Mulembwe,2019,2,1.4157142857142857,21.02,22.203571428571426,11.210714285714287,117.40000000000002,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.285129077380983,18.29128000000003,27.439170000000047,474.46155541604,-0.1602101773188988,0.7638998028746429,19.21116668154764,101272.25156994048,False,False,0.3376177859350189,False,0.4146026359687035,1.4157142857142857,False,771.742
Jiji,2019,2,0.6603571428571428,,22.203571428571426,11.210714285714287,117.40000000000002,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.371584494047625,15.654570000000035,26.722380000000044,179.8639299947,-0.2263432230152678,0.3650103521641369,17.245663065476208,101395.89383928572,False,False,0.7469623692808592,False,0.7410598380347515,0.6603571428571428,False,771.742
Mpanda,2019,2,1.5035714285714283,8.34,21.73928571428572,11.717857142857142,102.9,RWEGURA,RWEGURA,grid_m3.00_29.50,19.759012291666693,13.071500000000016,27.87368000000004,197.12352752626,-0.3718350514489583,-0.2693440116191473,14.970682038690484,101383.42938988094,False,False,0.6181210600568109,False,0.6751175258500225,1.5035714285714283,False,771.742
Nyakagunda,2019,2,0.5371428571428571,,31.030850000000044,14.46407000000005,45.5,MPARAMBO,MPARAMBO,grid_m2.75_29.00,22.379004166666675,14.46407000000005,31.030850000000044,25.97713466306,-0.7737355690618154,0.173867134017366,12.744701011904796,101297.35235863096,True,True,1.9960780806672505,False,0.5539265834423395,0.5371428571428571,False,771.742
Nyamagana,2019,2,0.903214285714286,,33.34152,17.28830000000005,45.5,MPARAMBO,MPARAMBO,grid_m3.00_29.25,24.74716229166671,17.28830000000005,33.34152,12.26234436314,0.2699379921549107,0.4568144937529762,14.31766995535719,101204.93347470238,True,True,2.186850324850525,False,0.5922604445993925,0.903214285714286,False,771.742
Nyakagunda,2019,3,0.5903225806451612,,30.08346,14.148900000000026,99.9,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.804373427419364,14.148900000000026,30.08346,28.47099299422,-0.7322878050315861,0.1641866212512903,13.17042044354838,101330.94444220432,True,True,1.9960780806672505,False,0.546918549166808,0.5903225806451612,False,771.848
Jiji,2019,3,0.7312903225806449,,22.42903225806452,10.974193548387095,297.8,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.144154072580648,15.335170000000003,26.69845000000004,218.44625409702,-0.1049264695330645,0.387319338390672,17.045751653225807,101409.88467741937,False,False,0.7469623692808592,False,0.7820398354576346,0.7312903225806449,False,771.848
